"paper_id","run_at","success","error","elapsed_ms","download_ms","llm_ms","column_ms","n_files","n_data_files","n_agg_dirs","n_raw","n_nonraw","n_columns","n_src_files"
"09567976231203139",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976231203139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976231204035",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976231204035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976241235931",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976241235931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976241235932",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976241235932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976241239935",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976241239935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976241243370",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976241243370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976241245695",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976241245695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09567976241258149",NA,"TRUE",NA,48347,9,11500,36544,12,10,0,0,10,2455,"10"
"09567976241260247",NA,"FALSE","download_failed: OSF download produced no directory for paper 09567976241260247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520608",NA,"FALSE","download_failed: OSF download produced no directory for paper 0956797613520608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797618772822",NA,"TRUE",NA,14066,5,6120,7692,5,4,0,0,4,86,"4"
"0956797618773095",NA,"FALSE","arguments imply differing number of rows: 0, 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,"TRUE",NA,34819,20,8187,26421,16,9,0,0,9,278,"90956797613504302"
"FALSE",NA,"no_links: paper 0956797613504302 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"0956797613504785",NA,"FALSE","no_links: paper 0956797613504785 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613505776",NA,"FALSE","no_links: paper 0956797613505776 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613507584",NA,"FALSE","no_links: paper 0956797613507584 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613508790",NA,"FALSE","no_links: paper 0956797613508790 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613508956",NA,"FALSE","no_links: paper 0956797613508956 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613510184",NA,"FALSE","no_links: paper 0956797613510184 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613510950",NA,"FALSE","no_links: paper 0956797613510950 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613511257",NA,"FALSE","no_links: paper 0956797613511257 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613511467",NA,"FALSE","no_links: paper 0956797613511467 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613511468",NA,"FALSE","no_links: paper 0956797613511468 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613511823",NA,"FALSE","no_links: paper 0956797613511823 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613512332",NA,"FALSE","no_links: paper 0956797613512332 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613512662",NA,"FALSE","no_links: paper 0956797613512662 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613512663",NA,"FALSE","no_links: paper 0956797613512663 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613513473",NA,"FALSE","no_links: paper 0956797613513473 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613513810",NA,"FALSE","no_links: paper 0956797613513810 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613513906",NA,"FALSE","no_links: paper 0956797613513906 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613514092",NA,"FALSE","no_links: paper 0956797613514092 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613514093",NA,"FALSE","no_links: paper 0956797613514093 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613514251",NA,"FALSE","no_links: paper 0956797613514251 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613514451",NA,"FALSE","no_links: paper 0956797613514451 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613514589",NA,"FALSE","no_links: paper 0956797613514589 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613515003",NA,"FALSE","no_links: paper 0956797613515003 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613515485",NA,"FALSE","no_links: paper 0956797613515485 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613515681",NA,"FALSE","no_links: paper 0956797613515681 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516008",NA,"FALSE","no_links: paper 0956797613516008 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516009",NA,"FALSE","no_links: paper 0956797613516009 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516010",NA,"FALSE","no_links: paper 0956797613516010 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516011",NA,"FALSE","no_links: paper 0956797613516011 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516145",NA,"FALSE","no_links: paper 0956797613516145 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516146",NA,"FALSE","no_links: paper 0956797613516146 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516147",NA,"FALSE","no_links: paper 0956797613516147 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516148",NA,"FALSE","no_links: paper 0956797613516148 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516149",NA,"FALSE","no_links: paper 0956797613516149 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516470",NA,"FALSE","no_links: paper 0956797613516470 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516471",NA,"FALSE","no_links: paper 0956797613516471 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516634",NA,"FALSE","no_links: paper 0956797613516634 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516801",NA,"FALSE","no_links: paper 0956797613516801 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516802",NA,"FALSE","no_links: paper 0956797613516802 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613516981",NA,"FALSE","no_links: paper 0956797613516981 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613517239",NA,"FALSE","no_links: paper 0956797613517239 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613517240",NA,"FALSE","no_links: paper 0956797613517240 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613518079",NA,"FALSE","no_links: paper 0956797613518079 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613518349",NA,"FALSE","no_links: paper 0956797613518349 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613518350",NA,"FALSE","no_links: paper 0956797613518350 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613518351",NA,"FALSE","no_links: paper 0956797613518351 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613518352",NA,"FALSE","no_links: paper 0956797613518352 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613519110",NA,"FALSE","no_links: paper 0956797613519110 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613519111",NA,"FALSE","no_links: paper 0956797613519111 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613519270",NA,"FALSE","no_links: paper 0956797613519270 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613519271",NA,"FALSE","no_links: paper 0956797613519271 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613519448",NA,"FALSE","no_links: paper 0956797613519448 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520014",NA,"FALSE","no_links: paper 0956797613520014 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520015",NA,"FALSE","no_links: paper 0956797613520015 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520168",NA,"FALSE","no_links: paper 0956797613520168 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520169",NA,"FALSE","no_links: paper 0956797613520169 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520170",NA,"FALSE","no_links: paper 0956797613520170 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520236",NA,"FALSE","no_links: paper 0956797613520236 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797613520537",NA,"FALSE","no_links: paper 0956797613520537 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614520714",NA,"FALSE","no_links: paper 0956797614520714 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614521015",NA,"FALSE","no_links: paper 0956797614521015 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614521816",NA,"FALSE","no_links: paper 0956797614521816 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614522068",NA,"FALSE","no_links: paper 0956797614522068 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614522274",NA,"FALSE","no_links: paper 0956797614522274 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614523297",NA,"TRUE",NA,23351,12567,10539,56,21,2,0,0,2,16,"2"
"0956797614523931",NA,"FALSE","no_links: paper 0956797614523931 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614524255",NA,"FALSE","no_links: paper 0956797614524255 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614524421",NA,"FALSE","no_links: paper 0956797614524421 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614524422",NA,"FALSE","no_links: paper 0956797614524422 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614524581",NA,"TRUE",NA,192873,144283,22334,26045,43,12,0,0,12,765,"12"
"0956797614525213",NA,"FALSE","no_links: paper 0956797614525213 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614525573",NA,"FALSE","no_links: paper 0956797614525573 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614525642",NA,"FALSE","no_links: paper 0956797614525642 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614525786",NA,"FALSE","no_links: paper 0956797614525786 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614525969",NA,"FALSE","no_links: paper 0956797614525969 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614526063",NA,"FALSE","no_links: paper 0956797614526063 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614526260",NA,"FALSE","no_links: paper 0956797614526260 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614526415",NA,"FALSE","no_links: paper 0956797614526415 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614527113",NA,"TRUE",NA,7557,3793,3611,3,1,0,0,0,0,0,"0"
"0956797614527114",NA,"FALSE","no_links: paper 0956797614527114 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614528338",NA,"FALSE","no_links: paper 0956797614528338 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614528521",NA,"FALSE","no_links: paper 0956797614528521 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614528522",NA,"FALSE","no_links: paper 0956797614528522 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614528955",NA,"FALSE","no_links: paper 0956797614528955 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614528956",NA,"FALSE","no_links: paper 0956797614528956 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614529797",NA,"FALSE","no_links: paper 0956797614529797 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614529978",NA,"FALSE","no_links: paper 0956797614529978 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614529979",NA,"FALSE","no_links: paper 0956797614529979 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614530570",NA,"FALSE","no_links: paper 0956797614530570 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614530571",NA,"TRUE",NA,36856,28033,3782,4922,15,6,0,0,6,17,"6"
"0956797614530725",NA,"FALSE","no_links: paper 0956797614530725 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531023",NA,"FALSE","no_links: paper 0956797614531023 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531024",NA,"FALSE","no_links: paper 0956797614531024 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531025",NA,"FALSE","no_links: paper 0956797614531025 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531026",NA,"FALSE","no_links: paper 0956797614531026 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531027",NA,"FALSE","no_links: paper 0956797614531027 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531148",NA,"FALSE","no_links: paper 0956797614531148 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531295",NA,"FALSE","no_links: paper 0956797614531295 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531439",NA,"TRUE",NA,6198,3266,1285,1427,3,3,0,0,3,14,"3"
"0956797614531492",NA,"FALSE","no_links: paper 0956797614531492 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531550",NA,"FALSE","no_links: paper 0956797614531550 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531602",NA,"FALSE","no_links: paper 0956797614531602 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614531799",NA,"FALSE","no_links: paper 0956797614531799 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532104",NA,"FALSE","no_links: paper 0956797614532104 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532295",NA,"FALSE","no_links: paper 0956797614532295 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532474",NA,"FALSE","no_links: paper 0956797614532474 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532656",NA,"FALSE","no_links: paper 0956797614532656 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532657",NA,"FALSE","no_links: paper 0956797614532657 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532658",NA,"FALSE","no_links: paper 0956797614532658 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614532818",NA,"FALSE","no_links: paper 0956797614532818 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533123",NA,"FALSE","no_links: paper 0956797614533123 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533571",NA,"FALSE","no_links: paper 0956797614533571 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533705",NA,"FALSE","no_links: paper 0956797614533705 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533801",NA,"FALSE","no_links: paper 0956797614533801 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533802",NA,"TRUE",NA,9331,6008,3154,152,4,4,0,0,4,64,"4"
"0956797614533967",NA,"FALSE","no_links: paper 0956797614533967 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533968",NA,"FALSE","no_links: paper 0956797614533968 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614533969",NA,"TRUE",NA,80179,45098,32920,1909,49,11,0,11,0,33,"11"
"0956797614534267",NA,"FALSE","no_links: paper 0956797614534267 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614534268",NA,"FALSE","no_links: paper 0956797614534268 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614534450",NA,"FALSE","no_links: paper 0956797614534450 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614534693",NA,"TRUE",NA,11065,8016,2866,3,3,0,0,0,0,0,"0"
"0956797614534694",NA,"FALSE","no_links: paper 0956797614534694 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614534695",NA,"TRUE",NA,12438,4464,5673,2160,4,3,0,3,0,19,"3"
"0956797614535400",NA,"TRUE",NA,63879,25037,19090,19553,40,3,0,0,3,189,"3"
"0956797614535401",NA,"FALSE","no_links: paper 0956797614535401 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614535810",NA,"TRUE",NA,18086,8363,5612,3588,6,4,0,4,0,124,"4"
"0956797614535811",NA,"FALSE","no_links: paper 0956797614535811 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614535937",NA,"TRUE",NA,30041,14070,12934,2851,29,2,0,0,2,40,"2"
"0956797614535938",NA,"FALSE","no_links: paper 0956797614535938 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614536401",NA,"FALSE","no_links: paper 0956797614536401 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614536402",NA,"FALSE","no_links: paper 0956797614536402 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614536738",NA,"TRUE",NA,5976,2511,1981,1449,1,1,0,0,1,20,"1"
"0956797614536739",NA,"FALSE","no_links: paper 0956797614536739 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614536740",NA,"FALSE","no_links: paper 0956797614536740 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614537280",NA,"TRUE",NA,24415,8918,5375,9940,3,2,0,0,2,115,"2"
"0956797614537833",NA,"TRUE",NA,15151,7498,6119,1309,2,1,0,0,1,28,"1"
"0956797614538065",NA,"FALSE","no_links: paper 0956797614538065 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614538213",NA,"FALSE","no_links: paper 0956797614538213 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614538458",NA,"FALSE","no_links: paper 0956797614538458 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614538842",NA,"FALSE","no_links: paper 0956797614538842 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614538978",NA,"FALSE","no_links: paper 0956797614538978 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614539165",NA,"FALSE","no_links: paper 0956797614539165 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614539706",NA,"FALSE","no_links: paper 0956797614539706 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614540177",NA,"FALSE","no_links: paper 0956797614540177 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614540178",NA,"FALSE","no_links: paper 0956797614540178 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614540307",NA,"FALSE","no_links: paper 0956797614540307 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614540467",NA,"FALSE","no_links: paper 0956797614540467 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614540686",NA,"FALSE","no_links: paper 0956797614540686 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541129",NA,"FALSE","no_links: paper 0956797614541129 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541284",NA,"FALSE","no_links: paper 0956797614541284 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541285",NA,"FALSE","no_links: paper 0956797614541285 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541856",NA,"FALSE","no_links: paper 0956797614541856 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541989",NA,"FALSE","no_links: paper 0956797614541989 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541990",NA,"FALSE","no_links: paper 0956797614541990 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614541991",NA,"FALSE","no_links: paper 0956797614541991 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614542132",NA,"FALSE","no_links: paper 0956797614542132 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614542273",NA,"TRUE",NA,23321,5806,2732,14655,2,2,0,2,0,246,"2"
"0956797614542274",NA,"TRUE",NA,42489,16740,3152,22439,9,4,0,0,4,187,"4"
"0956797614543022",NA,"TRUE",NA,13220,9117,2422,1543,4,2,0,0,2,25,"2"
"0956797614543692",NA,"FALSE","no_links: paper 0956797614543692 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614543801",NA,"TRUE",NA,134541,47851,65331,21161,283,7,1,0,7,186,"6"
"0956797614543802",NA,"FALSE","no_links: paper 0956797614543802 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614544175",NA,"FALSE","no_links: paper 0956797614544175 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614544307",NA,"FALSE","no_links: paper 0956797614544307 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614544308",NA,"FALSE","no_links: paper 0956797614544308 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614544510",NA,"FALSE","no_links: paper 0956797614544510 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614544511",NA,"FALSE","no_links: paper 0956797614544511 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614545131",NA,"TRUE",NA,25019,19345,3014,2567,7,3,0,0,3,42,"3"
"0956797614545132",NA,"FALSE","no_links: paper 0956797614545132 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614545133",NA,"FALSE","no_links: paper 0956797614545133 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614545654",NA,"FALSE","no_links: paper 0956797614545654 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614545886",NA,"TRUE",NA,38475,13035,2958,22335,6,3,0,0,3,186,"3"
"0956797614546001",NA,"FALSE","no_links: paper 0956797614546001 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614546555",NA,"FALSE","no_links: paper 0956797614546555 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614546556",NA,"TRUE",NA,7956,6026,1806,2,1,0,0,0,0,0,"0"
"0956797614547278",NA,"FALSE","no_links: paper 0956797614547278 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547365",NA,"FALSE","no_links: paper 0956797614547365 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547539",NA,"FALSE","no_links: paper 0956797614547539 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547702",NA,"FALSE","no_links: paper 0956797614547702 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547705",NA,"FALSE","no_links: paper 0956797614547705 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547706",NA,"FALSE","no_links: paper 0956797614547706 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547916",NA,"TRUE",NA,54097,10963,42613,298,193,142,0,77,65,142,"142"
"0956797614547917",NA,"FALSE","no_links: paper 0956797614547917 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547918",NA,"FALSE","no_links: paper 0956797614547918 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614547919",NA,"FALSE","no_links: paper 0956797614547919 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0956797614548725",NA,"FALSE","no_links: paper 0956797614548725 has no OSF data links",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
